date,comments,likes,people,posts,relation_corp,relation_org,views
2017-10-17,7.0,0.0,5,7.0,0,0,98.0
2017-10-16,4.0,0.0,4,4.0,0,0,529.0
2017-10-15,1.0,0.0,1,1.0,0,0,7.0
2017-10-14,0.0,0.0,0,0.0,0,0,0.0
2017-10-13,9.0,6.0,6,9.0,4,0,7035.0
2017-10-12,11.0,4.0,9,11.0,0,0,527.0
2017-10-11,7.0,3.0,6,7.0,0,0,796.0
2017-10-10,5.0,1.0,4,5.0,3,0,188.0
2017-10-09,15.0,4.0,9,15.0,0,0,536.0
2017-10-08,1.0,0.0,1,1.0,0,0,33.0
2017-10-07,1.0,0.0,1,1.0,0,0,26.0
2017-10-06,6.0,1.0,4,6.0,0,0,200.0
2017-10-05,6.0,2.0,6,6.0,3,0,417.0
2017-10-04,10.0,8.0,5,10.0,1,0,209.0
2017-10-03,2.0,4.0,2,2.0,0,0,296.0
2017-10-02,8.0,0.0,3,8.0,0,0,123.0
2017-10-01,0.0,0.0,0,0.0,0,0,0.0
2017-09-30,1.0,0.0,1,1.0,0,0,23.0
2017-09-29,2.0,0.0,2,2.0,0,0,30.0
2017-09-28,7.0,3.0,7,7.0,0,0,559.0
2017-09-27,5.0,4.0,5,5.0,1,0,802.0
2017-09-26,12.0,3.0,10,12.0,1,0,748.0
2017-09-25,1.0,0.0,1,1.0,0,0,7.0
2017-09-24,2.0,0.0,1,2.0,0,0,51.0
2017-09-23,4.0,3.0,4,4.0,1,0,226.0
2017-09-22,5.0,1.0,5,5.0,1,0,344.0
2017-09-21,5.0,1.0,5,5.0,0,0,362.0
2017-09-20,8.0,4.0,7,8.0,1,0,4419.0
2017-09-19,9.0,3.0,8,9.0,0,0,529.0
2017-09-18,4.0,6.0,2,4.0,0,0,107.0
2017-09-17,0.0,0.0,0,0.0,0,0,0.0
2017-09-16,2.0,0.0,1,2.0,0,0,23.0
2017-09-15,6.0,1.0,6,6.0,0,0,431.0
2017-09-14,11.0,3.0,9,12.0,2,0,458.0
2017-09-13,7.0,1.0,7,7.0,0,0,382.0
2017-09-12,4.0,1.0,4,4.0,0,0,226.0
2017-09-11,4.0,0.0,3,4.0,0,0,37.0
2017-09-10,0.0,0.0,0,0.0,0,0,0.0
2017-09-09,0.0,0.0,0,0.0,0,0,0.0
2017-09-08,6.0,4.0,4,6.0,1,0,460.0
