date,comments,likes,people,posts,relation_corp,relation_org,views
2017-10-14,2.0,2.0,1,2.0,0,0,466.0
2017-10-13,3.0,7.0,2,3.0,4,0,7008.0
2017-10-12,4.0,6.0,2,4.0,0,0,264.0
2017-10-11,4.0,6.0,3,4.0,0,0,886.0
2017-10-10,2.0,24.0,2,2.0,3,0,426.0
2017-10-09,4.0,5.0,4,4.0,0,0,331.0
2017-10-08,0.0,0.0,0,0.0,0,0,0.0
2017-10-07,0.0,0.0,0,0.0,0,0,0.0
2017-10-06,2.0,4.0,2,2.0,0,0,143.0
2017-10-05,3.0,6.0,2,3.0,0,0,204.0
2017-10-04,3.0,2.0,2,3.0,0,0,369.0
2017-10-03,1.0,0.0,1,1.0,0,0,170.0
2017-10-02,8.0,7.0,2,8.0,3,0,283.0
2017-10-01,0.0,0.0,0,0.0,0,0,0.0
2017-09-30,0.0,0.0,0,0.0,0,0,0.0
2017-09-29,2.0,0.0,1,2.0,0,0,4.0
2017-09-28,2.0,4.0,2,2.0,0,0,484.0
2017-09-27,2.0,22.0,2,2.0,5,0,6812.0
2017-09-26,2.0,0.0,2,2.0,0,0,72.0
2017-09-25,3.0,2.0,3,3.0,0,0,88.0
2017-09-24,0.0,0.0,0,0.0,0,0,0.0
2017-09-23,1.0,1.0,1,1.0,0,0,13.0
2017-09-22,3.0,0.0,2,3.0,0,0,27.0
2017-09-21,1.0,3.0,1,1.0,0,0,106.0
2017-09-20,3.0,7.0,2,3.0,3,0,320.0
2017-09-19,5.0,3.0,4,5.0,1,0,612.0
2017-09-18,3.0,2.0,3,3.0,0,0,119.0
2017-09-17,0.0,0.0,0,0.0,0,0,0.0
2017-09-16,0.0,0.0,0,0.0,0,0,0.0
2017-09-15,1.0,0.0,1,1.0,0,0,27.0
2017-09-14,4.0,0.0,3,4.0,0,0,90.0
2017-09-13,2.0,0.0,1,2.0,0,0,2.0
2017-09-12,1.0,0.0,1,1.0,1,0,7.0
2017-09-11,5.0,0.0,4,5.0,0,0,66.0
2017-09-10,1.0,0.0,1,1.0,0,0,5.0
2017-09-09,0.0,0.0,0,0.0,0,0,0.0
2017-09-08,3.0,1.0,2,3.0,1,0,101.0
2017-09-07,1.0,0.0,1,1.0,0,0,14.0
2017-09-06,3.0,4.0,2,3.0,7,0,1068.0
2017-09-05,0.0,0.0,0,0.0,0,0,0.0
