date,comments,likes,people,posts,relation_corp,relation_org,views
2017-10-22,6.0,0.0,4,6.0,0,0,336.0
2017-10-21,5.0,4.0,5,5.0,0,0,99.0
2017-10-20,41.0,14.0,31,40.0,16,0,950.0
2017-10-19,59.0,27.0,39,56.0,3,0,3401.0
2017-10-18,36.0,22.0,30,34.0,13,0,3923.0
2017-10-17,43.0,16.0,30,36.0,7,0,1439.0
2017-10-16,39.0,5.0,34,39.0,10,0,1363.0
2017-10-15,3.0,1.0,3,3.0,0,0,79.0
2017-10-14,13.0,0.0,6,13.0,0,0,161.0
2017-10-13,52.0,16.0,32,46.0,4,0,7910.0
2017-10-12,51.0,10.0,36,51.0,3,0,1686.0
2017-10-11,36.0,5.0,29,36.0,9,0,2101.0
2017-10-10,36.0,6.0,32,37.0,13,0,1532.0
2017-10-09,81.0,60.0,33,69.0,14,0,4795.0
2017-10-08,11.0,4.0,7,11.0,0,0,513.0
2017-10-07,7.0,2.0,7,7.0,0,0,109.0
2017-10-06,35.0,7.0,32,35.0,3,2,1069.0
2017-10-05,54.0,26.0,37,54.0,32,0,6178.0
2017-10-04,30.0,51.0,25,30.0,21,0,13979.0
2017-10-03,20.0,5.0,16,17.0,2,0,559.0
2017-10-02,37.0,8.0,20,33.0,6,0,641.0
2017-10-01,1.0,0.0,1,1.0,0,0,2.0
2017-09-30,1.0,0.0,1,1.0,0,0,19.0
2017-09-29,22.0,13.0,18,22.0,1,0,1049.0
2017-09-28,47.0,64.0,35,41.0,3,0,5411.0
2017-09-27,44.0,33.0,29,38.0,11,0,2996.0
2017-09-26,56.0,42.0,23,43.0,8,0,2703.0
2017-09-25,29.0,11.0,24,28.0,9,0,1325.0
2017-09-24,10.0,2.0,6,10.0,3,0,478.0
2017-09-23,11.0,12.0,7,7.0,0,0,245.0
2017-09-22,40.0,18.0,32,38.0,3,0,1702.0
2017-09-21,59.0,43.0,34,49.0,9,0,1630.0
2017-09-20,38.0,41.0,26,38.0,4,0,2825.0
2017-09-19,51.0,1.0,30,51.0,18,0,1293.0
2017-09-18,41.0,5.0,28,41.0,12,0,1622.0
2017-09-17,5.0,0.0,3,5.0,0,0,51.0
2017-09-16,1.0,0.0,1,1.0,0,0,35.0
2017-09-15,38.0,10.0,28,35.0,1,0,773.0
2017-09-14,66.0,13.0,34,63.0,7,0,1711.0
2017-09-13,37.0,5.0,31,38.0,22,0,2485.0
2017-09-12,24.0,28.0,18,19.0,6,0,904.0
2017-09-11,48.0,40.0,25,43.0,14,0,4061.0
2017-09-10,5.0,0.0,2,5.0,0,0,63.0
2017-09-09,2.0,0.0,2,2.0,0,0,77.0
2017-09-08,50.0,6.0,33,50.0,4,0,1154.0
2017-09-07,41.0,8.0,29,38.0,3,0,910.0
2017-09-06,32.0,10.0,23,32.0,11,0,4014.0
2017-09-05,34.0,15.0,25,32.0,0,0,902.0
2017-09-04,43.0,4.0,19,43.0,10,0,768.0
2017-09-03,2.0,1.0,2,2.0,9,0,231.0
2017-09-02,3.0,3.0,3,3.0,1,0,103.0
2017-09-01,47.0,48.0,32,46.0,15,0,2669.0
2017-08-31,37.0,15.0,31,36.0,3,2,4357.0
2017-08-30,51.0,21.0,33,49.0,5,0,1288.0
2017-08-29,17.0,2.0,16,17.0,5,0,364.0
2017-08-28,31.0,16.0,25,30.0,15,0,2502.0
2017-08-27,1.0,0.0,1,1.0,0,0,34.0
2017-08-26,3.0,2.0,3,3.0,1,0,144.0
2017-08-25,34.0,22.0,29,34.0,11,4,6384.0
2017-08-24,58.0,120.0,22,30.0,12,0,1542.0
2017-08-23,29.0,4.0,17,20.0,4,0,434.0
2017-08-22,28.0,28.0,18,24.0,15,0,3106.0
2017-08-21,19.0,4.0,15,19.0,2,0,365.0
2017-08-20,1.0,0.0,1,1.0,0,0,10.0
2017-08-19,5.0,0.0,3,5.0,0,0,44.0
2017-08-18,30.0,16.0,24,27.0,12,0,1336.0
2017-08-17,32.0,16.0,24,30.0,11,0,4637.0
2017-08-16,21.0,13.0,15,20.0,4,0,1170.0
2017-08-15,19.0,13.0,17,19.0,11,0,1483.0
2017-08-14,16.0,15.0,14,17.0,11,0,1334.0
2017-08-13,0.0,0.0,0,0.0,0,0,0.0
2017-08-12,7.0,0.0,7,7.0,0,0,124.0
2017-08-11,20.0,4.0,16,20.0,3,2,500.0
2017-08-10,61.0,19.0,34,49.0,10,0,1768.0
2017-08-09,35.0,10.0,25,33.0,11,0,2729.0
2017-08-08,83.0,107.0,50,78.0,32,2,7831.0
2017-08-07,46.0,24.0,30,44.0,6,2,1185.0
2017-08-06,6.0,2.0,3,6.0,0,0,120.0
2017-08-05,3.0,0.0,3,3.0,0,0,56.0
2017-08-04,55.0,17.0,22,55.0,9,0,1011.0
2017-08-03,24.0,13.0,14,19.0,1,0,559.0
2017-08-02,42.0,32.0,26,33.0,7,0,1614.0
2017-08-01,38.0,11.0,28,37.0,23,0,2054.0
2017-07-31,44.0,19.0,25,32.0,1,0,1426.0
2017-07-30,8.0,0.0,5,8.0,0,0,119.0
2017-07-29,2.0,0.0,2,2.0,0,0,39.0
2017-07-28,67.0,10.0,25,66.0,3,0,1563.0
2017-07-27,46.0,49.0,26,35.0,18,0,4150.0
2017-07-26,26.0,27.0,18,19.0,2,0,1418.0
2017-07-25,36.0,3.0,27,36.0,2,0,857.0
2017-07-24,37.0,21.0,31,33.0,16,2,1725.0
2017-07-23,1.0,0.0,1,1.0,0,0,31.0
2017-07-22,1.0,2.0,1,1.0,1,0,222.0
2017-07-21,33.0,13.0,27,33.0,7,0,1954.0
2017-07-20,44.0,55.0,27,35.0,6,0,2465.0
2017-07-19,58.0,21.0,33,45.0,20,0,2702.0
2017-07-18,31.0,23.0,27,29.0,6,0,1972.0
2017-07-17,38.0,18.0,25,34.0,4,0,1172.0
2017-07-16,10.0,0.0,4,10.0,0,2,487.0
2017-07-15,3.0,1.0,3,3.0,0,0,103.0
2017-07-14,49.0,23.0,37,45.0,10,2,3348.0
2017-07-13,43.0,21.0,29,42.0,10,0,2016.0
2017-07-12,48.0,24.0,28,45.0,18,0,2455.0
2017-07-11,44.0,11.0,30,41.0,14,2,2695.0
2017-07-10,41.0,8.0,29,41.0,6,0,9098.0
2017-07-09,6.0,2.0,5,6.0,0,0,285.0
2017-07-08,4.0,0.0,3,4.0,1,0,49.0
2017-07-07,55.0,40.0,36,46.0,13,0,2415.0
2017-07-06,38.0,10.0,28,33.0,8,0,1565.0
2017-07-05,35.0,5.0,21,29.0,3,0,1690.0
2017-07-04,23.0,1.0,11,22.0,3,0,462.0
2017-07-03,21.0,5.0,14,19.0,1,0,932.0
2017-07-02,2.0,3.0,2,2.0,0,0,204.0
2017-07-01,0.0,0.0,0,0.0,0,0,0.0
2017-06-30,35.0,8.0,26,36.0,8,0,1842.0
2017-06-29,40.0,15.0,23,34.0,12,0,1739.0
2017-06-28,32.0,5.0,21,30.0,7,0,891.0
2017-06-27,31.0,11.0,21,27.0,6,0,1701.0
2017-06-26,28.0,9.0,20,24.0,12,0,1956.0
2017-06-25,5.0,0.0,3,5.0,0,0,37.0
2017-06-24,15.0,9.0,2,2.0,4,0,149.0
2017-06-23,26.0,7.0,20,26.0,0,0,594.0
2017-06-22,25.0,28.0,19,24.0,4,2,1890.0
2017-06-21,28.0,5.0,22,28.0,4,4,654.0
2017-06-20,48.0,12.0,30,46.0,2,2,1495.0
2017-06-19,48.0,23.0,29,37.0,11,2,1172.0
2017-06-18,0.0,0.0,0,0.0,0,0,0.0
2017-06-17,0.0,0.0,0,0.0,0,0,0.0
2017-06-16,29.0,11.0,23,29.0,3,0,1460.0
